# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
4169584006490396672	261.774314	 -7.124128	-0.0110	-0.0311	0.4383	-4.3521	-6.5086	0.2431	0.2686	0.1935	0.4152	19.0692	2.2070	8.445	2	0.00000
4169584281368362368	261.755595	 -7.107450	-0.0296	-0.0144	0.2269	-3.6083	-2.1376	0.3103	0.3256	0.2402	0.4220	19.3443	1.7345	8.477	2	0.00000
4169584006490419328	261.773581	 -7.117973	-0.0118	-0.0249	-1.4386	-1.8918	-3.8516	1.7681	1.5285	1.0955	0.3453	20.6885	1.5980	11.96	0	0.09853
4169584006490417024	261.774738	 -7.118674	-0.0106	-0.0256	-0.1406	-0.5500	-6.8878	0.5149	0.5151	0.3732	0.2764	19.8991	1.9981	11.85	2	0.00000
4169584010786616320	261.770471	 -7.116693	-0.0148	-0.0236	0.0732	-1.9484	-3.5953	1.2566	1.2209	0.9221	0.3551	20.7360	1.0025	11.73	0	0.09670
4169584251307936512	261.771497	 -7.113827	-0.0138	-0.0208	0.3783	4.2689	-2.1718	0.0729	0.0743	0.0540	0.2186	16.9581	2.0363	13.68	3	0.00000
4169584247008624768	261.772890	 -7.107000	-0.0124	-0.0139	1.7956	-0.2308	-1.1598	0.7759	0.8347	0.6553	0.0330	20.3804	1.5072	20.93	2	0.71084
4169584247008622464	261.774857	 -7.107699	-0.0105	-0.0146	-0.1530	1.0012	-0.0679	0.5219	0.5513	0.4039	0.2922	20.0334	1.5061	21.67	2	0.01155
4169584315729101312	261.756584	 -7.101660	-0.0286	-0.0086	0.3499	-0.3613	-4.4370	0.3689	0.4023	0.2889	0.4042	19.6630	1.7010	10.41	2	0.00000
4169584315728121600	261.758168	 -7.101277	-0.0271	-0.0082	-0.0169	-6.1047	3.8196	0.2145	0.2247	0.1653	0.2766	18.7969	1.7039	11.49	3	0.00000
4169585071642395392	261.752302	 -7.093162	-0.0329	-0.0001	0.2891	-2.1303	-8.8582	0.5803	0.6559	0.4758	0.3306	20.1936	1.5922	8.504	2	0.00000
4169584320023213952	261.755792	 -7.099273	-0.0294	-0.0062	-0.5523	-0.6439	-6.7247	0.4133	0.4458	0.3189	0.3513	19.7302	1.7452	10.3	2	0.00000
4169584315728133632	261.757842	 -7.098157	-0.0274	-0.0051	1.0302	-4.6091	-3.8419	0.3907	0.3990	0.2935	0.2998	19.5084	1.8559	11.77	2	0.00000
4169584320024273280	261.760742	 -7.099778	-0.0245	-0.0067	-0.7741	3.8260	-4.8679	1.4926	1.3464	1.0588	0.0126	20.7124	1.4445	13.36	2	0.00009
4169584315728147712	261.761541	 -7.094174	-0.0237	-0.0011	0.1382	-3.0867	-4.7426	0.1120	0.1129	0.0834	0.2443	17.7015	2.0439	14.63	3	0.00000
4169584251307939968	261.766162	 -7.105667	-0.0191	-0.0126	0.4906	-5.8391	-2.7554	0.1583	0.1692	0.1242	0.2901	18.3154	1.9313	15.44	3	0.00000
4169584251303732480	261.765886	 -7.104939	-0.0194	-0.0119	-0.4554	-3.0423	-4.8776	0.5290	0.6020	0.4312	0.3729	20.0766	1.8162	15.62	0	0.00000
4169584247008638208	261.763645	 -7.103363	-0.0216	-0.0103	0.0396	-0.2525	-5.2144	0.3929	0.4397	0.3188	0.3100	19.7146	1.5646	14.45	2	0.00000
4169584251304794624	261.764568	 -7.103364	-0.0207	-0.0103	1.9823	-0.5607	-1.8202	0.8183	0.9269	0.6067	0.2101	20.4219	1.3409	15.21	2	0.53959
4169584251307940352	261.767826	 -7.102461	-0.0175	-0.0094	0.3151	5.6193	1.4347	0.0441	0.0441	0.0329	0.2583	15.8022	1.9738	19.42	1	0.00000
4169584247012219136	261.769064	 -7.102108	-0.0162	-0.0091	1.1263	1.4079	-14.378	0.9370	0.9859	0.6636	0.2886	20.5273	1.8354	21.04	0	0.00000
4169584247008626816	261.775912	 -7.106655	-0.0094	-0.0136	0.2115	-6.7219	-4.1820	0.2265	0.2343	0.1675	0.2760	18.8190	1.9812	22.6	3	0.00000
4169584251307939712	261.772731	 -7.101182	-0.0126	-0.0081	-0.5238	-5.1412	-6.5424	0.2543	0.2681	0.1956	0.2855	19.0806	2.0315	22.48	2	0.00000
4169584320023212672	261.763390	 -7.096782	-0.0219	-0.0037	-0.4183	-1.4120	-1.4665	0.4284	0.4486	0.3358	0.3395	19.7778	1.8687	16.26	2	0.96472
4169584320027417856	261.764828	 -7.096939	-0.0204	-0.0039	0.4265	-4.9279	-2.5926	0.0439	0.0428	0.0334	0.3042	15.8662	2.0898	18.07	3	0.00000
4169584251305217664	261.772455	 -7.098821	-0.0129	-0.0058	1.2039	-0.9079	-2.3215	2.3495	2.2386	1.5882	-0.0143	20.9152	0.1823	22.32	0	0.77025
4169584320027417216	261.769161	 -7.097535	-0.0161	-0.0045	0.5489	-5.0419	-6.3006	0.0666	0.0690	0.0512	0.2874	16.7555	1.8487	22.54	3	0.00000
4169584418811741568	261.769261	 -7.094750	-0.0160	-0.0017	-0.0279	-1.3567	-1.7355	0.3010	0.3221	0.2311	0.3320	19.2544	2.0028	22.65	2	0.99127
